forensic_surface_id,surface_scope,included_in_hidden_detail_113,included_in_route_non_primary_165,included_in_route_forensic_169,included_in_broad_forensic_305,family,source_file,source_line,surface_type,route_or_launch_point,parent_or_context,intended_audience,entry_path,navigation_source,role_requirements,hidden_state,origin_classification,final_disposition,canonical_relationship,certification_or_blocker_status,evidence_strength,evidence_summary,risk_summary,notes
OVERLAY-111,overlay_surface,NO,NO,NO,YES,Shared Operational Home and Public Entry,design-system/PortalShell.jsx,,Popover_surface,Popover,,Shared Operational Home and Public Entry,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Shared Operational Home and Public Entry,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:design-system/PortalShell.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from design-system/PortalShell.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Popover
OVERLAY-112,overlay_surface,NO,NO,NO,YES,Shared Operational Home and Public Entry,design-system/responsive.jsx,,Popover_surface,Popover,,Shared Operational Home and Public Entry,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Shared Operational Home and Public Entry,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:design-system/responsive.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from design-system/responsive.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Popover
OVERLAY-113,overlay_surface,NO,NO,NO,YES,Administration,components/AdminSafetyFormsPanel.jsx,,Tabs_surface,Tabs,,Administration,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Administration,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:components/AdminSafetyFormsPanel.jsx,IMPLEMENTED,LEDGER_ONLY,Source-inventory overlay from components/AdminSafetyFormsPanel.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-114,overlay_surface,NO,NO,NO,YES,Shared Operational Home and Public Entry,components/EquipmentTrendsPanel.jsx,,Tabs_surface,Tabs,,Shared Operational Home and Public Entry,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Shared Operational Home and Public Entry,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:components/EquipmentTrendsPanel.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from components/EquipmentTrendsPanel.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-115,overlay_surface,NO,NO,NO,YES,Shared Operational Home and Public Entry,components/dispatch/command/CommunicationsTab.jsx,,Tabs_surface,Tabs,,Shared Operational Home and Public Entry,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Shared Operational Home and Public Entry,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:components/dispatch/command/CommunicationsTab.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from components/dispatch/command/CommunicationsTab.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-116,overlay_surface,NO,NO,NO,YES,Shared Operational Home and Public Entry,components/ui/tabs.jsx,,Tabs_surface,Tabs,,Shared Operational Home and Public Entry,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Shared Operational Home and Public Entry,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:components/ui/tabs.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from components/ui/tabs.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-117,overlay_surface,NO,NO,NO,YES,Shared Operational Home and Public Entry,lib/i18n.js,,Tabs_surface,Tabs,,Shared Operational Home and Public Entry,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Shared Operational Home and Public Entry,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:lib/i18n.js,MIGRATING,LEDGER_ONLY,Source-inventory overlay from lib/i18n.js. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-118,overlay_surface,NO,NO,NO,YES,Administration,pages/AdminGuide.jsx,,Tabs_surface,Tabs,,Administration,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Administration,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/AdminGuide.jsx,IMPLEMENTED,LEDGER_ONLY,Source-inventory overlay from pages/AdminGuide.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-119,overlay_surface,NO,NO,NO,YES,Dispatch Operations,pages/DispatchCommandCenter.jsx,,Tabs_surface,Tabs,,Dispatch Operations,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Dispatch Operations,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/DispatchCommandCenter.jsx,IMPLEMENTED,LEDGER_ONLY,Source-inventory overlay from pages/DispatchCommandCenter.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-120,overlay_surface,NO,NO,NO,YES,Dispatch Operations,pages/DispatchHub.jsx,,Tabs_surface,Tabs,,Dispatch Operations,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Dispatch Operations,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/DispatchHub.jsx,IMPLEMENTED,LEDGER_ONLY,Source-inventory overlay from pages/DispatchHub.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-121,overlay_surface,NO,NO,NO,YES,Shared Operational Home and Public Entry,pages/EmployeeProfile.jsx,,Tabs_surface,Tabs,,Shared Operational Home and Public Entry,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Shared Operational Home and Public Entry,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/EmployeeProfile.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from pages/EmployeeProfile.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-122,overlay_surface,NO,NO,NO,YES,Human Resources,pages/HrEmployeeAccountabilityTimeline.jsx,,Tabs_surface,Tabs,,Human Resources,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Human Resources,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/HrEmployeeAccountabilityTimeline.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from pages/HrEmployeeAccountabilityTimeline.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-123,overlay_surface,NO,NO,NO,YES,Human Resources,pages/HrEmployees.jsx,,Tabs_surface,Tabs,,Human Resources,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Human Resources,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/HrEmployees.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from pages/HrEmployees.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-124,overlay_surface,NO,NO,NO,YES,Human Resources,pages/HrSafetyRecords.jsx,,Tabs_surface,Tabs,,Human Resources,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Human Resources,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/HrSafetyRecords.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from pages/HrSafetyRecords.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-125,overlay_surface,NO,NO,NO,YES,Shared Operational Home and Public Entry,pages/PmCommandCenter.jsx,,Tabs_surface,Tabs,,Shared Operational Home and Public Entry,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Shared Operational Home and Public Entry,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/PmCommandCenter.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from pages/PmCommandCenter.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-126,overlay_surface,NO,NO,NO,YES,Shared Operational Home and Public Entry,pages/PmCrewCompliance.jsx,,Tabs_surface,Tabs,,Shared Operational Home and Public Entry,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Shared Operational Home and Public Entry,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/PmCrewCompliance.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from pages/PmCrewCompliance.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-127,overlay_surface,NO,NO,NO,YES,Safety Operations,pages/SafetyFormsRecords.jsx,,Tabs_surface,Tabs,,Safety Operations,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Safety Operations,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/SafetyFormsRecords.jsx,IMPLEMENTED,LEDGER_ONLY,Source-inventory overlay from pages/SafetyFormsRecords.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-128,overlay_surface,NO,NO,NO,YES,Shared Operational Home and Public Entry,pages/Tasks.jsx,,Tabs_surface,Tabs,,Shared Operational Home and Public Entry,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Shared Operational Home and Public Entry,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/Tasks.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from pages/Tasks.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-129,overlay_surface,NO,NO,NO,YES,Administration,pages/admin/AdminAssetAdmin.jsx,,Tabs_surface,Tabs,,Administration,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Administration,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/admin/AdminAssetAdmin.jsx,IMPLEMENTED,LEDGER_ONLY,Source-inventory overlay from pages/admin/AdminAssetAdmin.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-130,overlay_surface,NO,NO,NO,YES,Administration,pages/admin/AdminDispatch.jsx,,Tabs_surface,Tabs,,Administration,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Administration,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/admin/AdminDispatch.jsx,IMPLEMENTED,LEDGER_ONLY,Source-inventory overlay from pages/admin/AdminDispatch.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-131,overlay_surface,NO,NO,NO,YES,Administration,pages/admin/AdminIntegrationCenter.jsx,,Tabs_surface,Tabs,,Administration,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Administration,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/admin/AdminIntegrationCenter.jsx,IMPLEMENTED,LEDGER_ONLY,Source-inventory overlay from pages/admin/AdminIntegrationCenter.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-132,overlay_surface,NO,NO,NO,YES,Administration,pages/admin/AdminOperationalInventory.jsx,,Tabs_surface,Tabs,,Administration,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Administration,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/admin/AdminOperationalInventory.jsx,IMPLEMENTED,LEDGER_ONLY,Source-inventory overlay from pages/admin/AdminOperationalInventory.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
OVERLAY-133,overlay_surface,NO,NO,NO,YES,Shared Operational Home and Public Entry,pages/admin/AssetProfile.jsx,,Tabs_surface,Tabs,,Shared Operational Home and Public Entry,"Triggered from a host screen action, row, button, or workflow state",Workflow-internal interaction,Shared Operational Home and Public Entry,ACTIVE,INTENTIONAL_DIALOG_OR_OVERLAY,INTENTIONALLY_HIDDEN_AND_GOVERNED,OVERLAY_OF:pages/admin/AssetProfile.jsx,MIGRATING,LEDGER_ONLY,Source-inventory overlay from pages/admin/AssetProfile.jsx. Explicit interaction subset separately recorded in WP16_OVERLAY_AND_INTERACTION_REGISTER.md (28 exercised/partially exercised/blocked interaction rows).,Workflow-internal surfaces accumulate silently when they are not inventoried alongside routed pages.,Tabs
