source_file,source_line,declared_route,owner,family,intended_audience,entry_path,navigation_source,role_requirements,intentionally_hidden,hidden_rationale,canonical_relationship,en_es_compliance,responsive_compliance,certification_evidence,governance_evidence
frontend/src/app/routing/AppRoutes.jsx,764,/admin/audit-log,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,767,/admin/scheduler-runs,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED 390/768/1024/1440,Ledger row already carries certification evidence.
frontend/src/app/routing/AppRoutes.jsx,768,/admin/legacy-imports,Administration,Administration,Administrator / executive reviewer,Admin family batch proof 2026-08-02,"/admin/legacy-imports (opened directly with seeded admin session, 2026-08-02)",Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440 + operator-language gate,"2026-08-02 Administration operator-language gate batch: shared-shell inheritance, route-specific content/actions, EN/ES localization, responsive 390/1440 behavior, and operator-language compliance verified with seeded admin session."
frontend/src/app/routing/AppRoutes.jsx,769,/admin/sessions,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,770,/admin/guidance-coverage,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,771,/admin/operational-inventory,Administration,Administration,Administrator / executive reviewer,Admin family batch proof 2026-08-02,"/admin/operational-inventory (opened directly with seeded admin session, 2026-08-02)",Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440 + operator-language gate,"2026-08-02 Administration operator-language gate batch: shared-shell inheritance, route-specific content/actions, EN/ES localization, responsive 390/1440 behavior, and operator-language compliance verified with seeded admin session."
frontend/src/app/routing/AppRoutes.jsx,773,/notifications,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-shell + language + load proof (2026-08-05),2026-08-05 shared/public recertification: notifications route verified inside the platform shell with updated operator wording and successful preview load.
frontend/src/app/routing/AppRoutes.jsx,775,/admin/governance,Administration,Administration,Administrator / executive reviewer,Admin-shell batch audit 2026-08-02 with seeded multi-login session,Direct seeded admin open during shared-shell family audit,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,776,/admin/governance/overview,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,777,/admin/governance/organization,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,778,/admin/governance/identities,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,779,/admin/governance/roles,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,780,/admin/governance/permissions,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,781,/admin/governance/policies,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,782,/admin/governance/approval-flows,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,783,/admin/governance/delegations,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,784,/admin/governance/separation-of-duties,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
frontend/src/app/routing/AppRoutes.jsx,785,/admin/governance/authority,Administration,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,Administrator / executive reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED admin batch auth + EN/ES + 390/1440,"2026-08-02 Administration archetype batch: seeded admin session + auto_frontend_testing_agent verified shared admin-shell inheritance, route-specific content/actions, EN/ES localization, and 390/1920 responsive behavior with no horizontal overflow."
