Surface ID,Portal/family,Route,Surface type,Parent route,Navigation location,Hidden/detail/public status,WP-17B disposition,Current component family,Target component family,Information-architecture action,Navigation action,Design action,Terminology action,Coaching action,White-label action,Responsive action,Dependency,Current status,Files affected,Evidence reference,Final certification status
ROUTE-0367,training_guidance,/training/:track,detail_route,/training,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,TrainingTrack,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0368,training_guidance,/training/:track/poster,detail_route,/training/:track,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,TrainingQrPoster,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0369,training_guidance,/training/:track/packet,detail_route,/training/:track,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,TrainingPacketDownload,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0370,admin,/admin/training-videos,route_screen,/admin,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0371,admin,/admin/deploy-readiness,route_screen,/admin,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0372,public_shared,/ops-training,redirect_route,/,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0373,public_shared,/ops-training/:slug,redirect_route,/ops-training,route_tree,DETAIL,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0374,dev,/dev/login,route_screen,/dev,route_tree,PUBLIC,HIDE,DevLogin,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17H,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0375,dev,/dev,route_screen,/,route_tree,HIDDEN,HIDE,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17H,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0376,public_shared,/inspections,redirect_route,/,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0377,public_shared,/inspect/:id,detail_route,/inspect,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,RedirectWithId,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0378,public_shared,/inspections/:id,detail_route,/inspections,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,RedirectWithId,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0379,public_shared,/meetings,redirect_route,/,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0380,public_shared,/meetings/:id,detail_route,/meetings,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,RedirectWithId,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0381,public_shared,/incidents,redirect_route,/,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0382,public_shared,/incidents/:id,detail_route,/incidents,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,RedirectWithId,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0383,public_shared,/daily,redirect_route,/,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0384,public_shared,/daily/:id,detail_route,/daily,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,RedirectWithId,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0385,safety,/safety-portal/meetings,route_screen,/safety-portal,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0386,admin,/admin/daily-reports,redirect_route,/admin,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0387,admin,/admin/trench-safety-assets,redirect_route,/admin,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0388,public_shared,/legal/terms,route_screen,/legal,route_tree,PUBLIC,MIGRATE_IN_WP17D,TermsOfService,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0389,public_shared,/legal/privacy,route_screen,/legal,route_tree,PUBLIC,MIGRATE_IN_WP17D,PrivacyPolicy,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0390,public_shared,/tasks,route_screen,/,route_tree,PUBLIC,MIGRATE_IN_WP17D,Tasks,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0391,public_shared,/document-expirations,route_screen,/,route_tree,PUBLIC,MIGRATE_IN_WP17D,DocumentExpirations,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0392,hr,/hr/employees,route_screen,/hr,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0393,hr,/hr/employee-requests,route_screen,/hr,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0394,hr,/hr/employees/:id/accountability,detail_route,/hr/employees/:id,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,route_element,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0395,hr,/hr/employees/:id/thread,detail_route,/hr/employees/:id,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,route_element,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0396,hr,/hr/employees/:empId/profile,detail_route,/hr/employees/:empId,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,route_element,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0397,hr,/hr/historical-records/intake,route_screen,/hr/historical-records,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0398,hr,/hr/historical-records/queue,route_screen,/hr/historical-records,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0399,hr,/hr/historical-records/batches,route_screen,/hr/historical-records,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0400,hr,/hr/historical-records/batches/:batchId,detail_route,/hr/historical-records/batches,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,route_element,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0401,hr,/hr/incidents,route_screen,/hr,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0402,public_shared,/po-requests,route_screen,/,route_tree,PUBLIC,MIGRATE_IN_WP17D,PoRequests,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0403,public_shared,/project-health,route_screen,/,route_tree,PUBLIC,MIGRATE_IN_WP17D,ProjectHealth,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0404,public_shared,/asset-transfers,route_screen,/,route_tree,PUBLIC,MIGRATE_IN_WP17D,AssetTransfers,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0405,public_shared,/access-denied,route_screen,/,route_tree,PUBLIC,MIGRATE_IN_WP17D,AccessDenied,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0406,admin,/admin/audit,redirect_route,/admin,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0407,admin,/admin/health,redirect_route,/admin,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0408,driver,/d/:token,detail_route,/d,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,DriverMagicLanding,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0409,driver,/driver,route_screen,/,route_tree,PUBLIC,MIGRATE_IN_WP17D,DriverShift,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0410,driver,/shift,route_screen,/,route_tree,PUBLIC,MIGRATE_IN_WP17D,ShiftStart,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0411,field_leadership,/field-leadership,redirect_route,/,route_tree,PUBLIC,CANONICALIZE_REDIRECT,Navigate,WP17C_CANONICAL_PAGE,STANDARDIZE,REDIRECT_ALIAS,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0412,public_shared,/odr/new,route_screen,/odr,route_tree,PUBLIC,MIGRATE_IN_WP17D,OdrNew,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0413,public_shared,/odr/center,route_screen,/odr,route_tree,PUBLIC,MIGRATE_IN_WP17D,OdrCenter,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0414,pm,/pm/odr,route_screen,/pm,route_tree,PUBLIC,MIGRATE_IN_WP17D,route_element,WP17C_CANONICAL_PAGE,STANDARDIZE,CANONICAL_ENTRY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
ROUTE-0415,public_shared,/odr/public/:doc_id,detail_route,/odr/public,route_tree,DETAIL,KEEP_HIDDEN_DETAIL,OdrPublicViewer,WP17C_CANONICAL_DETAIL_PAGE,STANDARDIZE,SEARCH_ONLY,STANDARDIZE_FOUNDATION,ALIGN_TO_WP17B_TERMINOLOGY,ADD_CONTEXTUAL_HELP_WHERE_REQUIRED,TOKENIZE_ONLY,DEFERRED_TO_WP17D,PortalShell + tokens + navigation canon,DEFERRED_TO_17D,app/routing/AppRoutes.jsx,WP17B_PLATFORM_MASTER_INVENTORY.md · route census,PENDING
