loc,route,label,class,concept,owner,disposition
frontend/src/pages/trench_safety/PublicTrenchSafetyDashboard.jsx:250,PublicTrenchSafetyDashboard,"<Stat label={t(""Other Assets"")}     value={(typeTotals[""Hydr",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/PublicTrenchSafetyReport.jsx:62,PublicTrenchSafetyReport,public-report-status-coaching,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyActions.jsx:472,TrenchSafetyActions,status-change-dialog,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyActions.jsx:483,TrenchSafetyActions,status-target,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyActions.jsx:491,TrenchSafetyActions,status-reason,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyActions.jsx:495,TrenchSafetyActions,status-save,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyAssetDetail.jsx:186,TrenchSafetyAssetDetail,trench-detail-status-badge,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyAssetDetail.jsx:203,TrenchSafetyAssetDetail,btn-change-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyAssetsList.jsx:111,TrenchSafetyAssetsList,trench-list-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/TrenchSafetyAssetsList.jsx:163,TrenchSafetyAssetsList,trench-list-filter-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyHub.jsx:156,TrenchSafetyHub,trench-hub-kpis,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:287,TrenchSafetyPolish,"<Stat label={t(""Total Assets"")}         value={total}       ",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:288,TrenchSafetyPolish,"<Stat label={t(""Available"")}            value={cs[""Available",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:289,TrenchSafetyPolish,"<Stat label={t(""Assigned"")}             value={cs[""Assigned""",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:290,TrenchSafetyPolish,"<Stat label={t(""On Hold"")}              value={al.on_hold   ",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:291,TrenchSafetyPolish,"<Stat label={t(""Open Repairs"")}         value={al.open_repai",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:292,TrenchSafetyPolish,"<Stat label={t(""Inspections Due"")}      value={al.inspection",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:293,TrenchSafetyPolish,"<Stat label={t(""Recent Activity · 7d"")} value={recent}      ",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:297,TrenchSafetyPolish,ops-summary-status-cards,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:301,TrenchSafetyPolish,ops-status-grid,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:303,TrenchSafetyPolish,<Stat,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:385,TrenchSafetyPolish,trench-filter-chips-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:542,TrenchSafetyPolish,csv-preview-count-ok,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:545,TrenchSafetyPolish,csv-preview-count-dup,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/TrenchSafetyPolish.jsx:548,TrenchSafetyPolish,csv-preview-count-err,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/TrenchSafetyPulse.jsx:116,TrenchSafetyPulse,pulse-card-score,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyPulse.jsx:123,TrenchSafetyPulse,"<Stat label={t(""On Hold"")}        value={al.on_hold ?? 0}   ",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyPulse.jsx:124,TrenchSafetyPulse,"<Stat label={t(""Open Repairs"")}   value={al.open_repairs ?? ",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyPulse.jsx:125,TrenchSafetyPulse,"<Stat label={t(""Inspections Due"")} value={al.inspections_due",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyPulse.jsx:126,TrenchSafetyPulse,"<Stat label={t(""Recent · 7d"")}    value={snap.activity_7d_to",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/trench_safety/TrenchSafetyPulse.jsx:135,TrenchSafetyPulse,pulse-generate-btn,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyQrLanding.jsx:164,TrenchSafetyQrLanding,qr-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyReports.jsx:43,TrenchSafetyReports,pct-unknown,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyReports.jsx:45,TrenchSafetyReports,pct-na,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyReports.jsx:131,TrenchSafetyReports,filter-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/trench_safety/TrenchSafetyReports.jsx:179,TrenchSafetyReports,"<div className=""border rounded p-3 bg-white""><div className=",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/trench_safety/TrenchSafetyReports.jsx:242,TrenchSafetyReports,report-inspection-compliance,KPI_CONCEPT,compliance_rate,kpi_percent_complete.compliance_rate,RECONCILED_KPI
frontend/src/pages/trench_safety/TrenchSafetyReports.jsx:252,TrenchSafetyReports,<Pct value={data?.compliance_score} state={data?.compliance_,KPI_CONCEPT,compliance_rate,kpi_percent_complete.compliance_rate,RECONCILED_KPI
frontend/src/pages/trench_safety/TrenchSafetyReports.jsx:345,TrenchSafetyReports,report-utilization,KPI_CONCEPT,utilization,kpi_percent_complete.utilization_percent/storage_capacity_truth,RECONCILED_KPI
frontend/src/pages/trench_safety/TrenchSafetyReports.jsx:355,TrenchSafetyReports,<Pct value={data?.utilization_pct} />,KPI_CONCEPT,utilization,kpi_percent_complete.utilization_percent/storage_capacity_truth,RECONCILED_KPI
