loc,route,label,disposition,concept_or_reason,owner
frontend/src/components/daily-report-v3/DailyReportV3ExcavationSection.jsx:104,DailyReportV3ExcavationSection,dr-v3-excavation-section,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/daily-report-v3/DailyReportV3ExcavationSection.jsx:312,DailyReportV3ExcavationSection,exc-corrective-actions,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/daily-report-v3/SectionProjectConditions.jsx:159,SectionProjectConditions,dr-v3-project-meta,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/daily-report-v3/SectionProjectConditions.jsx:217,SectionProjectConditions,dr-v3-use-gps-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/daily-report-v3/SectionProjectConditions.jsx:224,SectionProjectConditions,dr-v3-location-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/components/daily-report-v3/SectionProjectConditions.jsx:317,SectionProjectConditions,dr-v3-refresh-weather-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/daily-report-v3/sections.jsx:265,sections,dr-v3-voice-record-button,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/daily-report-v3/sections.jsx:1118,sections,dr-v3-cost-quantity-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/daily-report-v3/sections.jsx:1255,sections,dr-v3-work-block-preview-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/daily-report-v3/sections.jsx:1827,sections,dr-v3-attachments-section,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/daily-report-v3/sections.jsx:2467,sections,dr-v3-ai-summary-help,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/daily-report-v3/sections.jsx:2532,sections,dr-v3-submit-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentCreateDrawer.jsx:659,AssignmentCreateDrawer,assignment-create-drawer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentCreateDrawer.jsx:683,AssignmentCreateDrawer,assignment-create-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentCreateDrawer.jsx:973,AssignmentCreateDrawer,ac-note,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentCreateDrawer.jsx:986,AssignmentCreateDrawer,assignment-create-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentCreateDrawer.jsx:1020,AssignmentCreateDrawer,assignment-create-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentDrawer.jsx:415,AssignmentDrawer,assignment-drawer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentDrawer.jsx:432,AssignmentDrawer,drawer-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentDrawer.jsx:582,AssignmentDrawer,revise-note,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentDrawer.jsx:602,AssignmentDrawer,revise-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentDrawer.jsx:657,AssignmentDrawer,reassign-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentDrawer.jsx:664,AssignmentDrawer,reassign-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentDrawer.jsx:682,AssignmentDrawer,drawer-open-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentDrawer.jsx:702,AssignmentDrawer,cancel-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentDrawer.jsx:709,AssignmentDrawer,cancel-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentDrawer.jsx:783,AssignmentDrawer,drawer-moments-section,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AssignmentDrawer.jsx:795,AssignmentDrawer,drawer-attachments-section,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AttachmentStrip.jsx:235,AttachmentStrip,attachment-strip-help,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AttachmentStrip.jsx:256,AttachmentStrip,attachment-type-select,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AttachmentStrip.jsx:271,AttachmentStrip,attachment-note-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AttachmentStrip.jsx:347,AttachmentStrip,attachment-file-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AttachmentStrip.jsx:372,AttachmentStrip,attachment-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/AttachmentStrip.jsx:375,AttachmentStrip,attachment-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/DispatchDecisionChip.jsx:115,DispatchDecisionChip,dispatch-decision-chip-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/DispatchDecisionChip.jsx:123,DispatchDecisionChip,dispatch-decision-chip-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/DispatchDecisionChip.jsx:131,DispatchDecisionChip,dispatch-decision-chip-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/DispatchDecisionChip.jsx:225,DispatchDecisionChip,dispatch-decision-why-drawer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/DispatchDecisionChip.jsx:240,DispatchDecisionChip,dispatch-decision-why-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/DispatchEquipmentMaintenanceIndicator.jsx:56,DispatchEquipmentMaintenanceIndicator,dispatch-mx-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/OperationalMomentsRail.jsx:140,OperationalMomentsRail,moments-rail-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/OperationalMomentsRail.jsx:151,OperationalMomentsRail,moments-rail-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/OperationalMomentsRail.jsx:162,OperationalMomentsRail,moments-rail-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/PmHaulActivityTile.jsx:153,PmHaulActivityTile,<Stat,DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/components/dispatch/TransportationGate.jsx:74,TransportationGate,tx-elig-chip-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/TransportationGate.jsx:155,TransportationGate,tx-override-modal,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/TransportationGate.jsx:162,TransportationGate,tx-override-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/TransportationGate.jsx:216,TransportationGate,tx-override-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/command/CommandStrip.jsx:119,CommandStrip,command-strip-needs-mapping-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/command/CommandStrip.jsx:124,CommandStrip,command-strip-mapping-queue-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/command/CommunicationsTab.jsx:113,CommunicationsTab,broadcast-form,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/command/CommunicationsTab.jsx:143,CommunicationsTab,broadcast-audience-select,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/command/CommunicationsTab.jsx:170,CommunicationsTab,broadcast-kind-select,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/command/FleetBoard.jsx:142,FleetBoard,fleet-sort,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/command/HaulBoard.jsx:113,HaulBoard,haul-integration-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/components/dispatch/command/ShopFeedBoard.jsx:194,ShopFeedBoard,shop-recovery-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/dispatch/command/ShopFeedBoard.jsx:230,ShopFeedBoard,shop-integration-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/components/guidance/index.jsx:109,index,what-happens-next-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/guidance/index.jsx:115,index,what-happens-next-toggle,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/guidance/index.jsx:167,index,related-workflows-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/hr/HrComplianceAtRiskWidget.jsx:100,HrComplianceAtRiskWidget,hr-compliance-at-risk-widget,CANONICAL_KPI,compliance_rate,kpi_percent_complete.compliance_rate
frontend/src/components/hr/HrComplianceAtRiskWidget.jsx:121,HrComplianceAtRiskWidget,hr-compliance-at-risk-summary,CANONICAL_KPI,compliance_rate,kpi_percent_complete.compliance_rate
frontend/src/components/hr/HrComplianceAtRiskWidget.jsx:126,HrComplianceAtRiskWidget,hr-compliance-at-risk-rows,CANONICAL_KPI,compliance_rate,kpi_percent_complete.compliance_rate
frontend/src/components/hr/HrComplianceAtRiskWidget.jsx:156,HrComplianceAtRiskWidget,hr-compliance-at-risk-open-all,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,control element (button/link/input/tab),
frontend/src/components/iam/IamUserDetailDrawer.jsx:164,IamUserDetailDrawer,iam-user-detail-drawer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/iam/IamUserDetailDrawer.jsx:246,IamUserDetailDrawer,iam-drawer-audit-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/incident/IncidentFieldDoctrineBanner.jsx:25,IncidentFieldDoctrineBanner,incident-field-doctrine-banner,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/oa/HistoryFeed.jsx:42,HistoryFeed,oa-history-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/oa/OperationsActionsTile.jsx:33,OperationsActionsTile,hub-tile-operations-actions,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/oa/OwnerPicker.jsx:116,OwnerPicker,oa-owner-search-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/oa/PhotoUploader.jsx:114,PhotoUploader,oa-photo-upload-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/oa/PhotoUploader.jsx:128,PhotoUploader,oa-photo-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/ods/HorizonPrimitives.jsx:183,HorizonPrimitives,ods-evidence-footer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational/ChronologyPanel.jsx:45,ChronologyPanel,chronology-panel-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational/ChronologyPanel.jsx:56,ChronologyPanel,chronology-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational/OperationalTimelineSidecar.jsx:95,OperationalTimelineSidecar,operational-timeline-sidecar-title,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational/OperationalTimelineSidecar.jsx:106,OperationalTimelineSidecar,operational-timeline-sidecar-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational/OperationalTimelineSidecar.jsx:117,OperationalTimelineSidecar,operational-timeline-sidecar-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational/OperationalTimelineSidecar.jsx:124,OperationalTimelineSidecar,operational-timeline-sidecar-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational/OperationalTimelineSidecar.jsx:131,OperationalTimelineSidecar,operational-timeline-sidecar-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational_intelligence/GuidanceCard.jsx:159,GuidanceCard,guidance-card-title,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational_intelligence/GuidanceCard.jsx:181,GuidanceCard,guidance-card-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational_intelligence/GuidanceCard.jsx:234,GuidanceCard,guidance-card-drivers-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational_intelligence/GuidanceCard.jsx:241,GuidanceCard,guidance-card-actions,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational_intelligence/GuidanceCard.jsx:272,GuidanceCard,guidance-card-actions-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operational_intelligence/GuidanceCard.jsx:342,GuidanceCard,guidance-card-guidance-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations-map/AssetCardSheet.jsx:67,AssetCardSheet,ops-map-asset-sheet,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations-map/AssetCardSheet.jsx:68,AssetCardSheet,ops-map-asset-sheet-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations-map/AssetCardSheet.jsx:70,AssetCardSheet,ops-map-asset-sheet-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations-map/AssetCardSheet.jsx:75,AssetCardSheet,ops-map-asset-sheet-title,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations-map/AssetCardSheet.jsx:85,AssetCardSheet,ops-map-asset-sheet-action,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations-map/AssetCardSheet.jsx:90,AssetCardSheet,ops-map-asset-sheet-action-label,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations-map/AssetCardSheet.jsx:101,AssetCardSheet,ops-map-asset-sheet-action-next,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations-map/MapFilterRail.jsx:71,MapFilterRail,ops-map-status-legend,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations-map/MapOperationsBanner.jsx:45,MapOperationsBanner,ops-map-banner,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations-map/MapTopBar.jsx:46,MapTopBar,ops-map-search-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations-map/ProjectIntelligenceStrip.jsx:78,ProjectIntelligenceStrip,ops-map-projects-meta,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations-map/ProjectIntelligenceStrip.jsx:85,ProjectIntelligenceStrip,ops-map-projects-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations_transportation_integration.jsx:136,operations_transportation_integration,ops-tx-readiness-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations_transportation_integration.jsx:147,operations_transportation_integration,ops-tx-readiness-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/components/operations_transportation_integration.jsx:168,operations_transportation_integration,ops-tx-readiness-title,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
